,state,action,reward,next_state,done
65,"[175.3200531  176.19789124 177.75408936 179.12072754 176.30763245
 177.93363953]",2,3.23201416015625,"[176.19789124 177.75408936 179.12072754 176.30763245 177.93363953
 178.34263611]",False
66,"[176.19789124 177.75408936 179.12072754 176.30763245 177.93363953
 178.34263611]",0,0.38899658203125,"[177.75408936 179.12072754 176.30763245 177.93363953 178.34263611
 176.01834106]",False
67,"[177.75408936 179.12072754 176.30763245 177.93363953 178.34263611
 176.01834106]",1,-4.658590087890625,"[179.12072754 176.30763245 177.93363953 178.34263611 176.01834106
 177.27526855]",False
68,"[179.12072754 176.30763245 177.93363953 178.34263611 176.01834106
 177.27526855]",0,2.50385498046875,"[176.30763245 177.93363953 178.34263611 176.01834106 177.27526855
 179.8190155 ]",False
69,"[176.30763245 177.93363953 178.34263611 176.01834106 177.27526855
 179.8190155 ]",0,7.6312408447265625,"[177.93363953 178.34263611 176.01834106 177.27526855 179.8190155
 180.34771729]",False
70,"[177.93363953 178.34263611 176.01834106 177.27526855 179.8190155
 180.34771729]",2,2.09480712890625,"[178.34263611 176.01834106 177.27526855 179.8190155  180.34771729
 185.12600708]",False
71,"[178.34263611 176.01834106 177.27526855 179.8190155  180.34771729
 185.12600708]",2,14.334869384765625,"[176.01834106 177.27526855 179.8190155  180.34771729 185.12600708
 184.91650391]",False
72,"[176.01834106 177.27526855 179.8190155  180.34771729 185.12600708
 184.91650391]",2,-0.41900634765625,"[177.27526855 179.8190155  180.34771729 185.12600708 184.91650391
 186.40287781]",False
73,"[177.27526855 179.8190155  180.34771729 185.12600708 184.91650391
 186.40287781]",2,1.4863739013671875,"[179.8190155  180.34771729 185.12600708 184.91650391 186.40287781
 182.97128296]",False
74,"[179.8190155  180.34771729 185.12600708 184.91650391 186.40287781
 182.97128296]",2,0.0,"[180.34771729 185.12600708 184.91650391 186.40287781 182.97128296
 184.03868103]",False
75,"[180.34771729 185.12600708 184.91650391 186.40287781 182.97128296
 184.03868103]",0,-0.02,"[185.12600708 184.91650391 186.40287781 182.97128296 184.03868103
 186.15348816]",False
76,"[185.12600708 184.91650391 186.40287781 182.97128296 184.03868103
 186.15348816]",2,2.09480712890625,"[184.91650391 186.40287781 182.97128296 184.03868103 186.15348816
 186.93156433]",False
77,"[184.91650391 186.40287781 182.97128296 184.03868103 186.15348816
 186.93156433]",1,-0.01,"[186.40287781 182.97128296 184.03868103 186.15348816 186.93156433
 191.49040222]",False
78,"[186.40287781 182.97128296 184.03868103 186.15348816 186.93156433
 191.49040222]",0,-0.01,"[182.97128296 184.03868103 186.15348816 186.93156433 191.49040222
 190.01402283]",False
79,"[182.97128296 184.03868103 186.15348816 186.93156433 191.49040222
 190.01402283]",0,-1.47637939453125,"[184.03868103 186.15348816 186.93156433 191.49040222 190.01402283
 189.97412109]",False
80,"[184.03868103 186.15348816 186.93156433 191.49040222 190.01402283
 189.97412109]",2,-0.099803466796875,"[186.15348816 186.93156433 191.49040222 190.01402283 189.97412109
 192.18869019]",False
81,"[186.15348816 186.93156433 191.49040222 190.01402283 189.97412109
 192.18869019]",0,2.194569091796875,"[186.93156433 191.49040222 190.01402283 189.97412109 192.18869019
 186.84179688]",False
82,"[186.93156433 191.49040222 190.01402283 189.97412109 192.18869019
 186.84179688]",2,-10.71378662109375,"[191.49040222 190.01402283 189.97412109 192.18869019 186.84179688
 186.32307434]",False
83,"[191.49040222 190.01402283 189.97412109 192.18869019 186.84179688
 186.32307434]",2,-0.5187225341796875,"[190.01402283 189.97412109 192.18869019 186.84179688 186.32307434
 187.72962952]",False
84,"[190.01402283 189.97412109 192.18869019 186.84179688 186.32307434
 187.72962952]",1,-0.01,"[189.97412109 192.18869019 186.84179688 186.32307434 187.72962952
 185.04620361]",False
85,"[189.97412109 192.18869019 186.84179688 186.32307434 187.72962952
 185.04620361]",2,-0.01,"[192.18869019 186.84179688 186.32307434 187.72962952 185.04620361
 182.17324829]",False
86,"[192.18869019 186.84179688 186.32307434 187.72962952 185.04620361
 182.17324829]",2,0.0,"[186.84179688 186.32307434 187.72962952 185.04620361 182.17324829
 178.78157043]",False
87,"[186.84179688 186.32307434 187.72962952 185.04620361 182.17324829
 178.78157043]",1,-0.01,"[186.32307434 187.72962952 185.04620361 182.17324829 178.78157043
 178.95114136]",False
88,"[186.32307434 187.72962952 185.04620361 182.17324829 178.78157043
 178.95114136]",0,-0.01,"[187.72962952 185.04620361 182.17324829 178.78157043 178.95114136
 182.90145874]",False
89,"[187.72962952 185.04620361 182.17324829 178.78157043 178.95114136
 182.90145874]",2,3.9303173828125,"[185.04620361 182.17324829 178.78157043 178.95114136 182.90145874
 183.15086365]",False
90,"[185.04620361 182.17324829 178.78157043 178.95114136 182.90145874
 183.15086365]",1,-0.01,"[182.17324829 178.78157043 178.95114136 182.90145874 183.15086365
 173.94342041]",False
91,"[182.17324829 178.78157043 178.95114136 182.90145874 183.15086365
 173.94342041]",0,-0.01,"[178.78157043 178.95114136 182.90145874 183.15086365 173.94342041
 168.74617004]",False
