,state,action,reward,next_state,done
106,"[403.45001221 405.98999023 407.1499939  409.25       415.16000366
 417.22000122]",0,10.28998779296875,"[405.98999023 407.1499939  409.25       415.16000366 417.22000122
 409.14001465]",False
107,"[405.98999023 407.1499939  409.25       415.16000366 417.22000122
 409.14001465]",0,-48.47991943359375,"[407.1499939  409.25       415.16000366 417.22000122 409.14001465
 408.91000366]",False
108,"[407.1499939  409.25       415.16000366 417.22000122 409.14001465
 408.91000366]",0,-1.610076904296875,"[409.25       415.16000366 417.22000122 409.14001465 408.91000366
 412.14001465]",False
109,"[409.25       415.16000366 417.22000122 409.14001465 408.91000366
 412.14001465]",0,25.840087890625,"[415.16000366 417.22000122 409.14001465 408.91000366 412.14001465
 409.3999939 ]",False
110,"[415.16000366 417.22000122 409.14001465 408.91000366 412.14001465
 409.3999939 ]",0,-24.660186767578125,"[417.22000122 409.14001465 408.91000366 412.14001465 409.3999939
 407.10998535]",False
111,"[417.22000122 409.14001465 408.91000366 412.14001465 409.3999939
 407.10998535]",1,-22.91008544921875,"[409.14001465 408.91000366 412.14001465 409.3999939  407.10998535
 403.39001465]",False
112,"[409.14001465 408.91000366 412.14001465 409.3999939  407.10998535
 403.39001465]",0,-37.20970703125,"[408.91000366 412.14001465 409.3999939  407.10998535 403.39001465
 400.73999023]",False
113,"[408.91000366 412.14001465 409.3999939  407.10998535 403.39001465
 400.73999023]",0,-29.1502685546875,"[412.14001465 409.3999939  407.10998535 403.39001465 400.73999023
 403.95999146]",False
114,"[412.14001465 409.3999939  407.10998535 403.39001465 400.73999023
 403.95999146]",2,38.6200146484375,"[409.3999939  407.10998535 403.39001465 400.73999023 403.95999146
 402.39001465]",False
115,"[409.3999939  407.10998535 403.39001465 400.73999023 403.95999146
 402.39001465]",0,-17.289744873046875,"[407.10998535 403.39001465 400.73999023 403.95999146 402.39001465
 403.1499939 ]",False
116,"[407.10998535 403.39001465 400.73999023 403.95999146 402.39001465
 403.1499939 ]",1,9.1097509765625,"[403.39001465 400.73999023 403.95999146 402.39001465 403.1499939
 404.76000977]",False
117,"[403.39001465 400.73999023 403.95999146 402.39001465 403.1499939
 404.76000977]",1,19.3201904296875,"[400.73999023 403.95999146 402.39001465 403.1499939  404.76000977
 404.98001099]",False
118,"[400.73999023 403.95999146 402.39001465 403.1499939  404.76000977
 404.98001099]",2,2.6300146484375,"[403.95999146 402.39001465 403.1499939  404.76000977 404.98001099
 408.13000488]",False
119,"[403.95999146 402.39001465 403.1499939  404.76000977 404.98001099
 408.13000488]",0,34.62993286132812,"[402.39001465 403.1499939  404.76000977 404.98001099 408.13000488
 406.73001099]",False
120,"[402.39001465 403.1499939  404.76000977 404.98001099 408.13000488
 406.73001099]",0,-16.7999267578125,"[403.1499939  404.76000977 404.98001099 408.13000488 406.73001099
 408.13000488]",False
121,"[403.1499939  404.76000977 404.98001099 408.13000488 406.73001099
 408.13000488]",2,18.179920654296875,"[404.76000977 404.98001099 408.13000488 406.73001099 408.13000488
 408.41000366]",False
122,"[404.76000977 404.98001099 408.13000488 406.73001099 408.13000488
 408.41000366]",0,3.3399853515625,"[404.98001099 408.13000488 406.73001099 408.13000488 408.41000366
 411.76000977]",False
123,"[404.98001099 408.13000488 406.73001099 408.13000488 408.41000366
 411.76000977]",0,43.550079345703125,"[408.13000488 406.73001099 408.13000488 408.41000366 411.76000977
 416.10998535]",False
124,"[408.13000488 406.73001099 408.13000488 408.41000366 411.76000977
 416.10998535]",0,60.899658203125,"[406.73001099 408.13000488 408.41000366 411.76000977 416.10998535
 413.77999878]",False
125,"[406.73001099 408.13000488 408.41000366 411.76000977 416.10998535
 413.77999878]",1,-34.95979858398437,"[408.13000488 408.41000366 411.76000977 416.10998535 413.77999878
 411.6000061 ]",False
126,"[408.13000488 408.41000366 411.76000977 416.10998535 413.77999878
 411.6000061 ]",0,-32.70989013671875,"[408.41000366 411.76000977 416.10998535 413.77999878 411.6000061
 409.92001343]",False
127,"[408.41000366 411.76000977 416.10998535 413.77999878 411.6000061
 409.92001343]",0,-26.8798828125,"[411.76000977 416.10998535 413.77999878 411.6000061  409.92001343
 411.57000732]",False
128,"[411.76000977 416.10998535 413.77999878 411.6000061  409.92001343
 411.57000732]",0,28.049896240234375,"[416.10998535 413.77999878 411.6000061  409.92001343 411.57000732
 416.92999268]",False
129,"[416.10998535 413.77999878 411.6000061  409.92001343 411.57000732
 416.92999268]",1,96.469736328125,"[413.77999878 411.6000061  409.92001343 411.57000732 416.92999268
 420.51998901]",False
130,"[413.77999878 411.6000061  409.92001343 411.57000732 416.92999268
 420.51998901]",2,64.60993408203124,"[411.6000061  409.92001343 411.57000732 416.92999268 420.51998901
 420.20001221]",False
